filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
giant_sea_bass_326556699_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,326556699,,,2025-08-30,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591445840/medium.jpg
giant_sea_bass_320467736_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,320467736,,,2025-10-07 22:47:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579417931/medium.jpg
giant_sea_bass_320467736_01.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,320467736,,,2025-10-07 22:47:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579417968/medium.jpg
giant_sea_bass_320467736_02.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,320467736,,,2025-10-07 22:47:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579417920/medium.jpg
giant_sea_bass_318440888_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318440888,,,2025-10-03 07:51:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/575521470/medium.jpg
giant_sea_bass_318162158_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318162158,,,2025-09-24 12:24:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574995160/medium.jpg
giant_sea_bass_318162158_01.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318162158,,,2025-09-24 12:24:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574995173/medium.jpg
giant_sea_bass_318162159_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318162159,,,2025-09-24 12:21:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574995142/medium.jpg
giant_sea_bass_318162159_01.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318162159,,,2025-09-24 12:21:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574995170/medium.jpg
giant_sea_bass_318162156_00.jpg,giant_sea_bass,Giant Sea Bass,Stereolepis gigas,inaturalist,318162156,,,2025-09-24 12:02:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574995049/medium.jpg
