filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
garibaldi_327179004_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,327179004,,,2024-08-07 11:13:11-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592688367/medium.jpg
garibaldi_327144041_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,327144041,,,2025-11-17 13:33:12-08:00,,https://static.inaturalist.org/photos/592618705/medium.jpg
garibaldi_327144041_01.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,327144041,,,2025-11-17 13:33:12-08:00,,https://static.inaturalist.org/photos/592618745/medium.jpg
garibaldi_327144041_02.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,327144041,,,2025-11-17 13:33:12-08:00,,https://static.inaturalist.org/photos/592618766/medium.jpg
garibaldi_327144041_03.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,327144041,,,2025-11-17 13:33:12-08:00,,https://static.inaturalist.org/photos/592618781/medium.jpg
garibaldi_326834775_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326834775,,,2025-11-10 09:08:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592007155/medium.jpg
garibaldi_326834775_01.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326834775,,,2025-11-10 09:08:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592007153/medium.jpg
garibaldi_326676876_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326676876,,,2025-11-01 11:46:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591692650/medium.jpg
garibaldi_326556677_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326556677,,,2025-09-25,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591444983/medium.jpg
garibaldi_326556675_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326556675,,,2025-09-25,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591444981/medium.jpg
garibaldi_326538462_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326538462,,,2025-10-25 08:47:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591416628/medium.jpg
garibaldi_326538458_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326538458,,,2025-10-24 13:16:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591416630/medium.jpg
garibaldi_326515887_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326515887,,,2025-11-01 23:00:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591371402/medium.jpg
garibaldi_326421823_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326421823,,,2023-08-26 19:33:48-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591187070/medium.jpg
garibaldi_326120066_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,326120066,,,2024-10-11 11:46:59-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590584851/medium.jpg
garibaldi_325740957_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325740957,,,2025-11-09 11:41:28-08:00,,https://static.inaturalist.org/photos/589828679/medium.jpg
garibaldi_325638700_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325638700,,,2025-04-27 14:29:17-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589625643/medium.jpg
garibaldi_325612949_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325612949,,,2025-06-01 14:08:22-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589573579/medium.jpg
garibaldi_325541221_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325541221,,,2025-07-26 01:09:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589426172/medium.jpg
garibaldi_325541221_01.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325541221,,,2025-07-26 01:09:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589426178/medium.jpg
garibaldi_325500706_00.jpg,garibaldi,Garibaldi,Hypsypops rubicundus,inaturalist,325500706,,,2025-11-02 10:00:00-08:00,,https://static.inaturalist.org/photos/589352337/medium.jpg
