filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
copper_326109873_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,326109873,,,2025-11-11 08:42:41-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590560769/medium.jpg
copper_325889035_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,325889035,,,2025-09-03 09:31:02-07:00,,https://static.inaturalist.org/photos/590124803/medium.jpg
copper_325889035_01.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,325889035,,,2025-09-03 09:31:02-07:00,,https://static.inaturalist.org/photos/590124805/medium.jpg
copper_325889035_02.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,325889035,,,2025-09-03 09:31:02-07:00,,https://static.inaturalist.org/photos/590124802/medium.jpg
copper_321901280_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321901280,,,2025-10-19 11:51:15-07:00,,https://static.inaturalist.org/photos/582223632/medium.jpg
copper_321153489_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321153489,,,2025-10-15 18:17:53-07:00,,https://static.inaturalist.org/photos/580767921/medium.jpg
copper_321153489_01.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321153489,,,2025-10-15 18:17:53-07:00,,https://static.inaturalist.org/photos/580767895/medium.jpg
copper_321153450_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321153450,,,2025-10-15 17:36:37-07:00,,https://static.inaturalist.org/photos/580767813/medium.jpg
copper_321153450_01.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321153450,,,2025-10-15 17:36:37-07:00,,https://static.inaturalist.org/photos/580767861/medium.jpg
copper_321153450_02.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,321153450,,,2025-10-15 17:36:37-07:00,,https://static.inaturalist.org/photos/580767842/medium.jpg
copper_319834721_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319834721,,,2025-10-08 20:34:30-07:00,,https://static.inaturalist.org/photos/578193357/medium.jpg
copper_319677927_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319677927,,,2025-09-21 15:45:00-07:00,cc-by,https://static.inaturalist.org/photos/577891065/medium.jpg
copper_319677915_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319677915,,,2025-09-21 15:09:00-07:00,cc-by,https://static.inaturalist.org/photos/577890998/medium.jpg
copper_319677915_01.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319677915,,,2025-09-21 15:09:00-07:00,cc-by,https://static.inaturalist.org/photos/577891003/medium.jpg
copper_319677915_02.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319677915,,,2025-09-21 15:09:00-07:00,cc-by,https://static.inaturalist.org/photos/577891008/medium.jpg
copper_319481049_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,319481049,,,2025-10-06 21:55:04-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/577518452/medium.jpg
copper_316218940_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306411/medium.jpg
copper_316218940_01.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306415/medium.jpg
copper_316218940_02.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306421/medium.jpg
copper_316218940_03.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306470/medium.jpg
copper_316218940_04.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306477/medium.jpg
copper_316218940_05.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306474/medium.jpg
copper_316218940_06.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306535/medium.jpg
copper_316218940_07.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306547/medium.jpg
copper_316218940_08.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316218940,,,2025-09-20 08:11:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571306530/medium.jpg
copper_316166356_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,316166356,,,2025-09-21 10:39:26-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571206446/medium.jpg
copper_314879232_00.jpg,copper,Copper Rockfish,Sebastes caurinus,inaturalist,314879232,,,2025-09-11 14:16:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/568761729/medium.jpg
