filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
chinook_salmon_327405756_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327405756,,,2025-11-18 13:43:00-08:00,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/593148646/medium.jpg
chinook_salmon_327317882_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317882,,,2025-11-19 14:00:13-08:00,,https://static.inaturalist.org/photos/592973657/medium.jpg
chinook_salmon_327317882_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317882,,,2025-11-19 14:00:13-08:00,,https://static.inaturalist.org/photos/592973644/medium.jpg
chinook_salmon_327317882_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317882,,,2025-11-19 14:00:13-08:00,,https://static.inaturalist.org/photos/592973637/medium.jpg
chinook_salmon_327317882_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317882,,,2025-11-19 14:00:13-08:00,,https://static.inaturalist.org/photos/592973654/medium.jpg
chinook_salmon_327317882_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317882,,,2025-11-19 14:00:13-08:00,,https://static.inaturalist.org/photos/592973648/medium.jpg
chinook_salmon_327317425_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317425,,,2025-11-19 16:03:28-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592972717/medium.jpg
chinook_salmon_327317425_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327317425,,,2025-11-19 16:03:28-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592972739/medium.jpg
chinook_salmon_327298711_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327298711,,,2025-11-19 08:16:49-08:00,,https://static.inaturalist.org/photos/592933371/medium.jpg
chinook_salmon_327218651_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218651,,,2025-11-18 13:42:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592772665/medium.jpg
chinook_salmon_327218651_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218651,,,2025-11-18 13:42:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592772667/medium.jpg
chinook_salmon_327218641_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218641,,,2025-11-18 13:40:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592772647/medium.jpg
chinook_salmon_327218641_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218641,,,2025-11-18 13:40:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592772650/medium.jpg
chinook_salmon_327218032_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218032,,,2025-11-18 13:51:45-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592771501/medium.jpg
chinook_salmon_327218032_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218032,,,2025-11-18 13:51:45-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592771504/medium.jpg
chinook_salmon_327218032_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218032,,,2025-11-18 13:51:45-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592771513/medium.jpg
chinook_salmon_327218032_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218032,,,2025-11-18 13:51:45-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592771516/medium.jpg
chinook_salmon_327218032_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327218032,,,2025-11-18 13:51:45-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592771517/medium.jpg
chinook_salmon_327206463_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327206463,,,2025-11-18 08:57:07-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592746287/medium.jpg
chinook_salmon_327182323_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327182323,,,2025-11-18 09:48:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592694472/medium.jpg
chinook_salmon_327135020_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592600984/medium.jpg
chinook_salmon_327135020_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592601015/medium.jpg
chinook_salmon_327135020_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592601031/medium.jpg
chinook_salmon_327135020_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592601047/medium.jpg
chinook_salmon_327135020_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592601063/medium.jpg
chinook_salmon_327135020_05.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327135020,,,2025-11-18 09:37:06-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592601081/medium.jpg
chinook_salmon_327071372_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327071372,,,2025-11-17 16:48:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592480831/medium.jpg
chinook_salmon_327071372_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327071372,,,2025-11-17 16:48:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592480842/medium.jpg
chinook_salmon_327071372_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327071372,,,2025-11-17 16:48:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592480843/medium.jpg
chinook_salmon_327069655_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476891/medium.jpg
chinook_salmon_327069655_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476886/medium.jpg
chinook_salmon_327069655_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476872/medium.jpg
chinook_salmon_327069655_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476875/medium.jpg
chinook_salmon_327069655_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476893/medium.jpg
chinook_salmon_327069655_05.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476883/medium.jpg
chinook_salmon_327069655_06.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069655,,,2025-11-17 15:53:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476868/medium.jpg
chinook_salmon_327069634_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069634,,,2025-11-17 15:45:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476842/medium.jpg
chinook_salmon_327069634_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069634,,,2025-11-17 15:45:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476833/medium.jpg
chinook_salmon_327069634_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327069634,,,2025-11-17 15:45:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592476840/medium.jpg
chinook_salmon_327067292_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067292,,,2025-11-17 15:44:54-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472216/medium.jpg
chinook_salmon_327067292_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067292,,,2025-11-17 15:44:54-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472227/medium.jpg
chinook_salmon_327067292_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067292,,,2025-11-17 15:44:54-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472228/medium.jpg
chinook_salmon_327067282_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472160/medium.jpg
chinook_salmon_327067282_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472130/medium.jpg
chinook_salmon_327067282_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472155/medium.jpg
chinook_salmon_327067282_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472159/medium.jpg
chinook_salmon_327067282_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472157/medium.jpg
chinook_salmon_327067282_05.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472162/medium.jpg
chinook_salmon_327067282_06.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327067282,,,2025-11-17 15:59:30-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592472143/medium.jpg
chinook_salmon_327031499_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327031499,,,2025-11-02 16:20:00-08:00,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/592376134/medium.jpg
chinook_salmon_327031499_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327031499,,,2025-11-02 16:20:00-08:00,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/592376430/medium.jpg
chinook_salmon_327031499_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327031499,,,2025-11-02 16:20:00-08:00,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/592376167/medium.jpg
chinook_salmon_327031499_03.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327031499,,,2025-11-02 16:20:00-08:00,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/592376295/medium.jpg
chinook_salmon_327031499_04.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327031499,,,2025-11-02 16:20:00-08:00,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/592376436/medium.jpg
chinook_salmon_327027441_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327027441,,,2025-11-17 14:43:58-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592393293/medium.jpg
chinook_salmon_327026262_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327026262,,,2025-11-16 10:52:00-08:00,,https://static.inaturalist.org/photos/592390983/medium.jpg
chinook_salmon_327026262_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,327026262,,,2025-11-16 10:52:00-08:00,,https://static.inaturalist.org/photos/592391043/medium.jpg
chinook_salmon_326892470_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326892470,,,2025-11-15 13:44:31-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592124679/medium.jpg
chinook_salmon_326892470_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326892470,,,2025-11-15 13:44:31-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592124711/medium.jpg
chinook_salmon_326892470_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326892470,,,2025-11-15 13:44:31-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592126558/medium.jpg
chinook_salmon_326869693_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326869693,,,2025-11-16 11:46:01-08:00,,https://static.inaturalist.org/photos/592077291/medium.jpg
chinook_salmon_326869693_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326869693,,,2025-11-16 11:46:01-08:00,,https://static.inaturalist.org/photos/592077306/medium.jpg
chinook_salmon_326869693_02.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326869693,,,2025-11-16 11:46:01-08:00,,https://static.inaturalist.org/photos/592077322/medium.jpg
chinook_salmon_326865974_00.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326865974,,,2025-11-16 11:08:44-08:00,,https://static.inaturalist.org/photos/592070190/medium.jpg
chinook_salmon_326865974_01.jpg,chinook_salmon,Chinook Salmon,Oncorhynchus tshawytscha,inaturalist,326865974,,,2025-11-16 11:08:44-08:00,,https://static.inaturalist.org/photos/592070200/medium.jpg
