filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
spotted_sand_bass_324447534_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,324447534,,,2025-11-01 18:55:45-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/587240178/medium.jpg
spotted_sand_bass_323473202_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323473202,,,2025-10-26 15:06:24-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585306784/medium.jpg
spotted_sand_bass_323473202_01.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323473202,,,2025-10-26 15:06:24-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585306799/medium.jpg
spotted_sand_bass_323473202_02.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323473202,,,2025-10-26 15:06:24-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585306810/medium.jpg
spotted_sand_bass_323140614_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323140614,,,2025-10-25 20:52:36-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584684578/medium.jpg
spotted_sand_bass_323126034_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323126034,,,2025-10-25 20:52:36-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584653372/medium.jpg
spotted_sand_bass_323067995_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,323067995,,,2023-07-12 12:27:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584537245/medium.jpg
spotted_sand_bass_320065349_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,320065349,,,2025-10-10 08:51:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/578624455/medium.jpg
spotted_sand_bass_318571339_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,318571339,,,2025-10-03 09:56:25-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/575779216/medium.jpg
spotted_sand_bass_318120017_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,318120017,,,2025-10-01 18:10:58-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574911917/medium.jpg
spotted_sand_bass_318120017_01.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,318120017,,,2025-10-01 18:10:58-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574911949/medium.jpg
spotted_sand_bass_318090203_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,318090203,,,2020-11-26 17:45:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574785290/medium.jpg
spotted_sand_bass_317139843_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,317139843,,,2025-09-27 18:21:53-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/573586231/medium.jpg
spotted_sand_bass_317139843_01.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,317139843,,,2025-09-27 18:21:53-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/573586254/medium.jpg
spotted_sand_bass_316084464_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,316084464,,,2025-09-21,cc-by-nc,https://static.inaturalist.org/photos/571051665/medium.jpg
spotted_sand_bass_315888260_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315888260,,,2025-08-20 10:51:00-07:00,,https://static.inaturalist.org/photos/570685799/medium.jpg
spotted_sand_bass_315888260_01.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315888260,,,2025-08-20 10:51:00-07:00,,https://static.inaturalist.org/photos/570686303/medium.jpg
spotted_sand_bass_315888260_02.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315888260,,,2025-08-20 10:51:00-07:00,,https://static.inaturalist.org/photos/570665239/medium.jpg
spotted_sand_bass_315888260_03.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315888260,,,2025-08-20 10:51:00-07:00,,https://static.inaturalist.org/photos/570665305/medium.jpg
spotted_sand_bass_315888260_04.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315888260,,,2025-08-20 10:51:00-07:00,,https://static.inaturalist.org/photos/570665335/medium.jpg
spotted_sand_bass_315160419_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,315160419,,,2025-09-12 22:20:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/569311915/medium.jpg
spotted_sand_bass_313207885_00.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,313207885,,,2025-09-11 14:57:43-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/565584052/medium.jpg
spotted_sand_bass_313207885_01.jpg,spotted_sand_bass,Spotted Sand Bass,Paralabrax maculatofasciatus,inaturalist,313207885,,,2025-09-11 14:57:43-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/565584080/medium.jpg
