filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
kelp_bass_327187378_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,327187378,,,2025-11-18 11:51:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592706305/medium.jpg
kelp_bass_327132605_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,327132605,,,2002-11-11 12:50:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592596266/medium.jpg
kelp_bass_327132605_01.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,327132605,,,2002-11-11 12:50:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/592596360/medium.jpg
kelp_bass_326515920_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,326515920,,,2025-11-01 11:00:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591371459/medium.jpg
kelp_bass_326332974_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,326332974,,,2025-11-10 11:05:56-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591006220/medium.jpg
kelp_bass_325984290_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325984290,,,2025-11-03 19:17:25-08:00,,https://static.inaturalist.org/photos/590316734/medium.jpg
kelp_bass_325612963_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325612963,,,2025-06-01 14:16:06-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589573615/medium.jpg
kelp_bass_325500670_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325500670,,,2025-11-02 10:00:00-08:00,,https://static.inaturalist.org/photos/589352132/medium.jpg
kelp_bass_325500670_01.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325500670,,,2025-11-02 10:00:00-08:00,,https://static.inaturalist.org/photos/589352156/medium.jpg
kelp_bass_325377951_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325377951,,,2025-11-06 15:27:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589104403/medium.jpg
kelp_bass_325377951_01.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325377951,,,2025-11-06 15:27:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/589104763/medium.jpg
kelp_bass_325146301_00.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325146301,,,2025-11-04 05:13:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/588643309/medium.jpg
kelp_bass_325146301_01.jpg,kelp_bass,Kelp Bass,Paralabrax clathratus,inaturalist,325146301,,,2025-11-04 05:13:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/588643316/medium.jpg
