filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
gopher_326109133_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,326109133,,,2025-11-11 10:46:26-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590559384/medium.jpg
gopher_326109127_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,326109127,,,2025-11-11 10:18:17-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590559368/medium.jpg
gopher_325967171_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,325967171,,,2025-11-10 12:06:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590279755/medium.jpg
gopher_323740341_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,323740341,,,2021-11-07 10:49:00-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585837450/medium.jpg
gopher_322904299_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,322904299,,,2025-10-08 10:41:40-07:00,,https://static.inaturalist.org/photos/584655976/medium.jpg
gopher_322694819_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,322694819,,,2025-10-23 14:20:48-07:00,,https://static.inaturalist.org/photos/583810342/medium.jpg
gopher_319481010_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,319481010,,,2025-10-06 21:57:46-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/577518348/medium.jpg
gopher_318674338_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,318674338,,,2025-09-06 11:21:33-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/575973521/medium.jpg
gopher_318090161_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,318090161,,,2019-06-15 13:24:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574772712/medium.jpg
gopher_316675671_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,316675671,,,2025-08-28 09:22:35-07:00,,https://inaturalist-open-data.s3.amazonaws.com/photos/572319336/medium.jpg
gopher_316219151_00.jpg,gopher,Gopher Rockfish,Sebastes carnatus,inaturalist,316219151,,,2025-09-20 09:43:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/571310277/medium.jpg
