filename,species_code,common_name,scientific_name,source,observation_id,latitude,longitude,observed_date,license,url
california_halibut_326556693_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,326556693,,,2025-09-07,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591445552/medium.jpg
california_halibut_326498675_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,326498675,,,2025-11-13 12:29:52-08:00,,https://static.inaturalist.org/photos/591337030/medium.jpg
california_halibut_326498675_01.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,326498675,,,2025-11-13 12:29:52-08:00,,https://static.inaturalist.org/photos/591337046/medium.jpg
california_halibut_326273850_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,326273850,,,2025-11-12 09:03:43-08:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590892374/medium.jpg
california_halibut_323587153_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,323587153,,,2025-10-27 10:56:17-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585533577/medium.jpg
california_halibut_323586980_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,323586980,,,2025-10-27 12:00:01-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585533204/medium.jpg
california_halibut_323586980_01.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,323586980,,,2025-10-27 12:00:01-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/585533223/medium.jpg
california_halibut_323118031_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,323118031,,,2025-10-25 20:13:27-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584637713/medium.jpg
california_halibut_323118031_01.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,323118031,,,2025-10-25 20:13:27-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584637743/medium.jpg
california_halibut_320548601_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320548601,,,2025-10-12 12:26:19-07:00,,https://static.inaturalist.org/photos/579579456/medium.jpg
california_halibut_320467749_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320467749,,,2025-10-07 22:56:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579418322/medium.jpg
california_halibut_320467708_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320467708,,,2025-10-07 22:07:00-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579417109/medium.jpg
california_halibut_320268199_00.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320268199,,,2025-10-11 10:13:06-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579027612/medium.jpg
california_halibut_320268199_01.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320268199,,,2025-10-11 10:13:06-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579027665/medium.jpg
california_halibut_320268199_02.jpg,california_halibut,California Halibut,Paralichthys californicus,inaturalist,320268199,,,2025-10-11 10:13:06-07:00,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579027694/medium.jpg
